
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
15/06-2016       1.1      13.8       0.0       0.420       0.776  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016      19.1      12.6       0.0       0.642       0.911  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016      15.1      12.5       0.0       1.226       1.159  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.9      12.9       0.0       1.468       1.025  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       2.3      13.9       0.0       1.302       0.909  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.1      10.9       0.0       1.153       1.483  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016      38.2      10.5       0.0       2.709       2.952  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.0      12.2       0.0       4.049       2.201  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.4      13.2       0.0       3.513       2.198  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       1.4      14.3       0.0       3.055       2.303  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       5.5      13.1       0.0       2.823       2.325  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016      10.6      15.0       0.0       3.050       2.495  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      13.0      11.9       0.0       3.737       2.993  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       4.8      10.8       0.0       4.084       3.271  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.4      11.4       0.0       3.734       3.501  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016      26.3      11.7       0.0       4.857       5.446  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      10.7      10.9       0.0       6.544       7.415  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      13.3      10.7       0.0       7.299       9.394  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      10.0       9.7       0.0       7.920      10.092  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.7      10.9       0.0       7.402       9.767  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       1.0      10.9       0.0       6.445       8.459      10.959       6.416       9.319       7.566
06/07-2016       0.0      13.1       0.0       5.596       7.332      10.585       5.458       8.196       6.377
07/07-2016       0.0      10.4       0.0       4.853       6.136       9.347       4.195       6.986       5.173
08/07-2016       0.1      12.0       0.0       4.209       5.455       8.422       3.439       6.233       4.541
09/07-2016       0.4      12.5       0.0       3.651       4.687       7.538       2.899       5.533       3.958
10/07-2016       2.7      13.5       0.0       3.203       4.437       7.618       2.737       5.763       3.583
11/07-2016       5.9      13.8       0.0       2.979       4.290      10.531       2.409       5.712       3.528
12/07-2016       0.0      13.8       0.0       2.747       4.362      12.635       2.145       6.155       3.316
13/07-2016       3.1      14.4       0.0       2.429       4.436      11.241       2.191       6.507       2.864


Felt: tingvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0      10.8       0.0       0.940       1.857  -10000.000  -10000.000  -10000.000  -10000.000
