:2.11 narsjo
2016	6	15	6	0	7.76	58.863	63.331	0.855	581.84	33.08	18.99	6.36	0.16	10.09	10.05	0	8.09
2016	6	16	6	0.36	6.02	61.565	64.65	0.855	575.43	36.3	15.77	5.7	0.15	7.96	7.47	0	5.56
2016	6	17	6	2.42	7.88	70.2	75.205	0.855	566.22	37.24	14.83	4.73	0.18	12.27	11.45	0	9.95
2016	6	18	6	4.82	6.79	91.767	81.702	0.842	558.23	41.35	10.72	4.45	0.16	11.21	11.1	0	9.42
2016	6	19	6	0.25	4.23	81.754	70.752	0.842	554.98	43.47	8.6	3.22	0.14	5	3.92	0	2.47
2016	6	20	6	0.13	2.03	56.786	57.15	0.842	553.89	40.9	11.17	2.58	0.11	1.99	1.49	0	0.23
2016	6	21	6	4.32	4.72	66.886	57.514	0.838	549.54	36.73	15.34	3.35	0.14	6.44	7.42	0	5.48
2016	6	22	6	0.2	4.79	65.618	50.207	0.838	545.85	36.96	15.11	4.6	0.13	2.99	4.32	0	3.37
2016	6	23	6	0	6.11	61.363	51.021	0.838	540.65	34.51	17.56	4.53	0.15	5.79	5.72	0	5.54
2016	6	24	6	0.01	8.47	68.685	56.111	0.838	532.32	34.78	17.29	5.27	0.17	7.94	8.52	0	9.68
2016	6	25	6	17.66	8.06	98.741	103.622	0.827	523.32	36.65	15.42	5.19	0.19	20.74	20.79	0	19.34
2016	6	26	6	0.95	8.66	105.573	90.808	0.827	515.83	43.73	8.34	4.63	0.2	9.05	8.19	0	10.71
2016	6	27	6	14.27	9.04	176.01	146.978	0.827	507.75	43.78	8.29	2.5	0.24	21.06	18.76	0	20.39
2016	6	28	6	1.88	5.76	129.257	100.463	0.827	503.9	43.75	8.32	2.49	0.18	5.79	5.77	0	5.78
2016	6	29	6	0.76	4.29	88.609	75.55	0.746	501.43	41.81	10.26	2.49	0.2	3.29	3.37	0	2.69
2016	6	30	6	3.04	5.76	78.915	67.916	0.742	497.79	38.36	13.71	3.08	0.23	5.69	6.24	0	6.41
2016	7	1	6	4.39	4.07	85.238	60.956	0.738	494.47	37.5	14.57	4.11	0.18	4.3	5.45	0	4.27
2016	7	2	6	4.81	4.28	74.488	58.462	0.738	492.8	35.77	16.3	4.37	0.19	5.5	5.86	0	4.78
2016	7	3	6	4.78	3.14	66.34	52.938	0.729	491.26	35.28	16.79	4.89	0.16	3.81	4.59	0	1.98
2016	7	4	6	0.73	2.76	-10000	40.758	0.729	490.61	33.66	18.41	5.04	0.15	1.18	1.39	0	0.61
2016	7	5	6	1.58	4.41	-10000	38.263	0.729	488.87	30.41	21.66	5.52	0.18	2.66	3.13	0	3
2016	7	6	6	7.28	4.17	-10000	44.52	0.729	487.87	28.92	23.15	6.5	0.16	6.11	7.18	0	5.9
2016	7	7	6	0.65	2.91	-10000	36.773	0.729	487.15	30.2	21.87	6.94	0.14	0.9	1.38	0	0.69
2016	7	8	6	0.66	3.61	-10000	34.784	0.729	485.96	27.11	24.96	6.56	0.16	2.22	1.85	0	1.35
2016	7	9	6	0.16	4.87	-10000	31.682	0.729	483.71	25.55	26.52	7.49	0.17	1.69	2.48	0	3.14
2016	7	10	6	0.31	7.57	-10000	35.188	0.728	479.02	23.8	28.27	7.96	0.21	4.6	4.66	0	7.6
2016	7	11	6	10.68	7.95	-10000	52.973	0.724	473.97	24.58	27.48	8.48	0.21	12.55	12.68	0	15.34
2016	7	12	6	2.93	7.65	-10000	53.654	0.723	469	31.39	20.68	8.25	0.22	6.78	6.07	0	9.59
2016	7	13	6	0.88	8.79	-10000	56.53	0.723	463.79	32.35	19.71	6.2	0.29	7.94	5.31	0	10.23
:2.279 kraakfoss
2016	6	14	6	0.169	14.604	2.829	0.908	0	0	4.43	21.15	0.13	0.59	0	0	0	0
2016	6	15	6	0	15.814	2.703	0.891	0	0	4.24	21.35	0	0.63	0	0	0	0
2016	6	16	6	10.747	11.374	2.965	1.124	0	0	4.04	21.54	6.4	0.42	1.68	0	0	0
