
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
16/07-2016       9.2      10.1      31.8       9.955      12.056      20.509       8.709      14.157      10.194
17/07-2016      15.9       8.7      31.0      10.774      15.022      34.945       7.737      21.059      10.783
18/07-2016      30.0       8.9      30.2      15.387      19.771      64.606       7.543      30.401      12.366
19/07-2016       2.9       9.9      29.7      16.219      19.778      73.555       7.223      35.411      11.601
20/07-2016       0.0      10.7      29.2      12.932      16.669      50.105       5.736      26.922      10.387
21/07-2016       3.6      13.8      28.4      10.426      15.027      36.394       4.953      21.843       9.336
22/07-2016       2.2      14.5      27.6       8.651      13.847      33.746       4.364      20.738       9.172
23/07-2016       0.0      14.3      26.7       7.124      11.869      29.102       3.748      20.117       8.107
24/07-2016       0.4      13.7      25.9       5.877      10.373      26.881       2.701      15.590       7.686


Felt: djupevad


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      34.9      11.2      15.2       5.854       3.349  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.4      12.5      12.8       4.342       1.551  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      12.1      10.9      11.2       3.184       5.449  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      24.2       8.5      10.6       5.183       7.176  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.5       9.8       9.9       3.612       2.250  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.7      10.3       9.2       2.115       1.944  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      14.4       9.7       8.5       3.100       3.847  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      14.7       8.8       7.9       3.923       8.216  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      21.4       7.9       7.4       5.079       8.611  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      21.5       8.8       6.8       6.148       5.251  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       8.9       9.1       6.2       4.362       2.813  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       1.4       9.9       5.5       2.148       1.508  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.1       8.5       5.3       1.248       0.921  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       1.7       9.2       5.0       0.915       0.823  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       3.2      11.7       4.7       0.875       0.727  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.0      10.6       4.5       0.639       1.057  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      18.2      11.9       4.1       2.696       9.794  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      40.8      11.6       3.8       7.749       6.733  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.4      11.1       3.5       5.250       2.327  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       0.9      12.0       3.2       1.563       1.178  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.0      11.5       3.0       0.969       0.849  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       8.1       9.9       2.7       1.458       1.471      10.598       0.383       2.969       0.824
17/07-2016      17.3       8.6       2.5       2.960       2.445      14.552       0.524       4.974       1.412
18/07-2016      25.1       9.3       2.3       5.304       3.981      22.366       0.737       9.136       1.842
19/07-2016       2.6      10.3       2.3       2.727       2.760      15.967       0.487       4.752       1.447
20/07-2016       0.5      10.7       2.2       1.578       1.630       4.264       0.386       2.554       0.889
21/07-2016       8.1      13.1       2.2       1.798       1.798       8.736       0.413       3.134       1.040
22/07-2016       0.7      14.3       2.1       1.132       1.422       8.932       0.373       2.699       0.878
23/07-2016       0.0      13.8       2.0       0.686       1.117       4.455       0.265       2.180       0.710
24/07-2016       0.3      13.3       1.9       0.438       1.344       6.276       0.260       2.390       0.598


Felt: fonnerdalsvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      40.1       5.3    2560.5       3.297       3.274  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       2.6       7.2    2523.4       3.851       3.293  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      11.8       5.4    2492.2       3.499       3.834  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      31.2       2.8    2469.8       3.690       3.341  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.0       3.2    2445.9       3.330       2.333  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       5.1       4.4    2418.2       2.731       3.049  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       6.7       3.4    2393.7       2.592       3.436  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      17.2       2.5    2372.2       2.684       3.146  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      25.7       1.9    2355.8       2.978       2.315  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      10.9       2.4    2334.9       2.922       1.760  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      15.9       3.0    2312.2       2.837       1.520  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       3.5       4.1    2286.7       2.711       1.358  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.6       2.7    2265.8       2.282       1.214  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       3.7       3.0    2243.6       2.034       1.277  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       5.9       5.7    2212.7       2.270       1.417  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.6       4.2    2186.8       2.401       1.689  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      34.0       5.3    2157.4       3.113       2.778  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      21.6       5.5    2127.4       3.918       2.667  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016      16.5       5.3    2098.2       3.871       2.320  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016      15.5       6.4    2065.7       3.770       2.124  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.4       6.4    2033.7       3.404       1.907  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       6.2       3.8    2010.2       2.858       2.157       3.423       1.323       2.743       1.705
17/07-2016      18.3       2.3    1991.4       2.745       2.415       4.889       1.156       3.263       1.803
18/07-2016      46.6       2.4    1972.2       3.549       2.958       6.685       1.029       4.471       1.948
19/07-2016       5.1       4.0    1948.2       3.630       3.176       6.847       1.293       4.183       2.323
20/07-2016       0.1       4.7    1922.3       2.794       2.771       6.098       1.105       3.580       2.024
21/07-2016       4.2       6.6    1890.5       2.598       2.628       5.142       0.874       3.573       1.755
22/07-2016       2.8       9.2    1850.7       2.882       2.768       4.914       1.004       3.482       2.135
23/07-2016       0.6       9.3    1810.7       3.111       2.734       5.339       1.100       3.606       2.208
24/07-2016       0.5       8.6    1773.1       3.111       2.681       5.239       1.211       3.835       2.073


Felt: sandvenvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      19.2       9.2      23.5      47.901     125.771  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       2.4      11.1      21.6      49.071     113.694  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       8.7       9.2      20.1      48.462     125.572  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      12.9       6.6      19.1      50.867     118.007  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.2       6.7      18.2      43.673      86.105  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       7.3       7.9      17.0      40.641      81.838  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       6.0       7.0      16.0      40.487      97.869  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      13.8       6.1      15.2      45.521     109.266  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      17.2       5.3      14.6      54.796      99.347  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.1       6.0      13.9      50.919      74.926  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       4.6       6.6      13.1      41.967      62.033  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       1.0       7.9      12.1      36.125      53.102  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.2       6.5      11.3      31.327      46.309  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       2.1       6.9      10.4      29.037      43.309  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       2.5       9.7       9.1      31.347      44.173  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.0       7.9       8.6      31.981      47.197  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      21.1       9.1       8.0      45.355      71.635  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      10.9       9.3       7.5      56.376      84.908  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       7.2       9.2       6.9      55.645      76.424  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       4.6      10.4       6.2      51.323      69.697  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.2      10.8       5.5      44.679      66.074  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       4.7       8.3       5.0      41.852      60.742      97.455      48.595      70.898      54.523
17/07-2016      12.2       5.9       4.7      44.763      69.247     190.734      39.366      87.153      54.216
18/07-2016      30.5       6.3       4.4      70.815      83.502     346.192      40.921     161.526      59.355
19/07-2016       3.2       7.7       4.2      72.172      85.602     344.448      38.258     138.395      56.681
20/07-2016       0.0       9.0       4.0      49.092      59.918     223.849      34.212      89.382      43.648
21/07-2016       1.3      11.6       3.8      41.003      54.061     125.045      33.078      77.502      41.946
22/07-2016       2.5      13.5       3.5      42.940      50.631     123.494      29.398      75.538      39.978
23/07-2016       1.2      13.9       3.2      44.592      53.543     130.701      30.968      77.676      43.781
24/07-2016       1.5      13.4       2.9      44.882      60.505     149.425      30.879      82.115      43.541


Felt: reinsnosvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      20.8       8.3      44.4      11.754      40.339  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       3.5      10.2      40.6      13.127      39.894  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       9.9       8.4      38.2      12.799      43.346  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      10.8       5.8      37.1      12.823      40.316  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.9       5.6      36.1      11.786      31.026  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       9.9       6.9      34.7      10.809      29.718  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       7.6       6.1      33.6      10.946      32.176  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      17.8       5.2      32.7      11.848      33.168  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      18.0       4.4      32.0      13.957      30.564  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       3.6       5.1      31.2      13.530      24.788  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       2.9       5.7      30.4      11.880      20.728  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       0.5       7.1      29.2      10.281      17.586  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.2       5.6      28.5       8.722      15.220  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       2.1       6.1      27.6       7.579      14.158  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       2.4       8.9      26.0       6.977      14.350  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.0       6.9      25.0       6.417      15.093  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      24.1       8.1      23.6       8.242      21.383  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      11.1       8.5      22.2      10.833      27.562  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       5.9       8.4      20.7      11.011      26.129  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.3       9.6      19.1      10.254      23.197  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.4      10.2      17.7       9.083      21.903  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       4.5       7.3      17.2       8.218      20.973      34.779      14.318      24.750      18.173
17/07-2016       9.9       5.1      16.8       8.332      23.489      47.502      13.743      30.901      17.754
18/07-2016      27.7       5.7      16.4      10.885      30.733      73.815      12.967      41.471      20.025
19/07-2016       3.6       6.9      15.9      12.327      34.660      96.379      11.957      52.021      23.120
20/07-2016       0.0       8.4      15.2      10.603      29.053      72.427      10.125      46.095      18.427
21/07-2016       1.3      11.5      14.4       9.053      24.880      56.833       9.972      38.327      16.602
22/07-2016       3.8      12.8      13.4       8.245      22.622      60.432       9.058      37.336      14.906
23/07-2016       1.7      13.3      12.4       7.662      20.921      58.150       9.250      35.696      13.753
24/07-2016       2.5      13.2      11.4       7.064      19.180      56.429       8.728      32.777      12.707


Felt: holen


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      14.9       7.8      29.2      20.894      49.573  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       3.3       9.2      25.9      20.748      49.834  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       4.7       8.2      23.3      19.953      50.949  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       3.7       6.1      22.0      18.519      45.643  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.8       5.1      21.0      16.343      37.832  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.9       7.1      19.7      15.285      35.449  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       5.0       6.2      18.7      14.932      34.392  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       6.3       5.1      17.8      14.929      33.183  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       6.0       4.4      17.2      14.871      29.037  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.4       4.6      16.5      13.646      25.272  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       3.4       5.3      15.6      12.929      22.743  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       0.5       6.8      14.6      11.971      20.776  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       1.3       5.6      13.8      11.248      19.158  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       1.1       5.6      13.0      10.547      18.145  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       2.1       8.1      11.9      10.136      17.896  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       0.4       6.2      11.1       9.468      18.399  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      15.9       7.4      10.1      12.097      23.181  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       5.3       8.2       9.0      12.975      25.101  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       5.4       7.9       8.0      13.052      25.507  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       4.4       9.0       7.3      12.724      25.527  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       2.9      10.1       6.7      11.878      25.844  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       3.2       7.6       6.3      11.231      23.456      32.563      17.184      27.046      19.820
17/07-2016       5.8       5.2       6.0      11.190      23.453      43.889      14.375      28.995      18.021
18/07-2016      25.9       5.3       5.7      16.455      27.049      63.033      14.470      37.225      19.574
19/07-2016       2.7       7.4       5.3      16.209      25.658      78.735      13.046      34.063      18.273
20/07-2016       0.2       8.3       4.8      13.941      22.319      52.844      10.938      30.406      16.060
21/07-2016       0.5      10.5       4.2      12.352      20.151      38.787       7.771      27.069      14.125
22/07-2016       4.3      13.0       3.8      11.998      18.452      39.129       9.038      27.209      14.197
23/07-2016       4.3      13.4       3.4      11.635      18.835      42.595      10.127      26.534      13.305
24/07-2016       1.5      13.3       3.1      10.740      18.441      45.989       8.666      27.383      12.631


Felt: bjoreio


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       8.8       8.0      15.5      16.849      36.081  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       2.4       8.4      13.5      16.877      36.742  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       3.8       8.5      11.7      15.830      36.347  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       1.1       5.4      10.7      14.323      30.889  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.1       4.2       9.9      12.060      24.575  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.1       6.6       8.8      10.944      20.024  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       4.0       5.6       7.8      10.758      17.510  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.1       5.1       7.0      10.178      16.985  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       1.8       3.9       6.4       9.358      14.437  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.2       3.9       5.8       8.417      11.816  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.2       4.9       5.1       7.631       9.718  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       1.4       5.9       4.3       7.201       7.927  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       1.6       4.0       4.0       6.825       6.860  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.5       5.4       3.7       6.239       6.128  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       1.0       8.0       3.1       5.823       5.374  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       0.3       5.4       2.8       5.443       5.133  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       6.4       7.9       2.3       6.242       5.778  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       1.8       8.4       1.8       6.669       5.706  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.7       8.3       1.5       6.596       6.037  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       8.0       9.3       1.3       7.690       7.584  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       4.2       9.1       1.1       8.464       6.436  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       3.0       8.1       1.0       8.965       6.508      12.474       4.731       8.235       5.576
17/07-2016       2.9       5.4       0.8       8.419       7.659      18.226       4.497      11.095       5.550
18/07-2016      16.6       4.4       0.8      10.920      10.891      25.101       5.139      16.148       7.372
19/07-2016       3.3       6.7       0.6      12.405      12.666      30.426       4.676      17.519       8.504
20/07-2016       0.1       8.2       0.5      10.722      11.886      30.254       4.236      17.885       8.170
21/07-2016       0.4      11.4       0.4       8.921      11.097      27.811       3.374      15.204       7.365
22/07-2016       3.0      12.9       0.3       8.027      10.144      28.344       3.980      14.531       7.842
23/07-2016       2.8      12.7       0.3       7.647      10.030      27.323       4.217      14.441       7.088
24/07-2016       0.7      13.5       0.2       6.852      10.489      25.806       4.450      14.838       6.725


Felt: roykenes


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      23.5      12.6       0.0       2.101       0.813  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.0      12.7       0.0       2.468       1.037  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       9.3      12.4       0.0       1.463       1.528  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      30.4       9.4       0.0       5.126       6.372  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       8.1      10.1       0.0       6.130       5.866  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.6      11.7       0.0       2.623       3.513  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      14.3      10.8       0.0       2.642       4.185  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      22.6      10.4       0.0       5.754       4.533  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      26.6       9.4       0.0       9.910      12.795  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      23.5       9.9       0.0      10.204      10.776  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      16.2       9.9       0.0       8.634       5.587  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       3.1      10.5       0.0       4.577       3.564  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.1       9.2       0.0       1.729       2.299  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       4.1      10.5       0.0       1.028       1.708  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       3.2      12.6       0.0       0.982       1.436  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.1      10.3       0.0       0.775       1.563  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      34.5      12.5       0.0       4.881       7.366  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      31.1      12.5       0.0      13.186      12.217  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       1.7      12.2       0.0       6.337       7.214  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       0.2      12.7       0.0       2.215       3.935  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.0      11.8       0.0       0.783       2.673  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       5.7      10.5       0.0       0.877       2.892      12.566       1.032       4.785       1.729
17/07-2016       9.5       9.7       0.0       1.477       3.236      21.597       0.935       7.320       1.778
18/07-2016      31.0       9.9       0.0       5.270       6.822      36.640       1.082      14.626       2.965
19/07-2016       2.0      11.2       0.0       5.835       5.020      41.291       0.977      10.895       2.073
20/07-2016       0.1      11.6       0.0       2.048       1.780       7.383       0.405       2.977       1.132
21/07-2016      12.8      13.4       0.0       1.979       1.766       9.944       0.444       4.251       0.927
22/07-2016       0.3      14.5       0.0       1.897       1.474      15.319       0.398       6.751       0.808
23/07-2016       0.0      14.0       0.0       0.795       1.410       7.305       0.346       3.238       0.762
24/07-2016       0.3      14.1       0.0       0.670       1.318       9.979       0.318       2.948       0.824


Felt: dyrdalsvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      28.1      11.3       0.0       0.243       0.086  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.1      11.4       0.0       0.205       0.074  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      12.0      11.1       0.0       0.105       0.363  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      34.1       7.9       0.0       0.711       0.726  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016      15.9       8.6       0.0       0.634       0.310  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.3      10.3       0.0       0.117       0.331  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      15.8       9.4       0.0       0.202       0.403  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      26.5       9.0       0.0       0.707       0.492  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      29.1       8.0       0.0       0.864       1.559  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      20.9       8.4       0.0       0.567       0.483  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016      17.6       8.5       0.0       0.449       0.240  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       4.0       9.3       0.0       0.248       0.146  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.1       7.9       0.0       0.117       0.100  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       3.9       9.2       0.0       0.112       0.096  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       3.6      11.2       0.0       0.106       0.151  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.2       8.9       0.0       0.096       0.252  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      41.0      11.2       0.0       0.804       1.243  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      34.9      11.3       0.0       1.150       0.950  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       2.1      10.9       0.0       0.168       0.389  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       0.1      11.4       0.0       0.103       0.183  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.0      10.4       0.0       0.092       0.124  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       5.8       9.0       0.0       0.089       0.141       1.496       0.045       0.284       0.082
17/07-2016      15.0       8.2       0.0       0.170       0.392       4.853       0.036       1.266       0.134
18/07-2016      40.1       8.3       0.0       1.006       0.818       4.469       0.065       1.986       0.300
19/07-2016       2.3       9.9       0.0       0.279       0.277       2.332       0.047       0.778       0.123
20/07-2016       0.1      10.3       0.0       0.100       0.111       0.508       0.033       0.207       0.058
21/07-2016      15.8      12.1       0.0       0.180       0.203       1.880       0.039       0.488       0.095
22/07-2016       0.5      13.2       0.0       0.108       0.154       1.561       0.030       0.374       0.079
23/07-2016       0.0      12.9       0.0       0.096       0.104       0.707       0.030       0.162       0.056
24/07-2016       0.3      12.8       0.0       0.085       0.108       0.981       0.022       0.208       0.064


Felt: bulken


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      23.9      10.4      87.7     121.025     192.456  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.8      11.9      81.4     138.215     181.892  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      12.2      10.8      76.4     130.404     203.394  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      10.4       8.1      73.1     132.023     212.213  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.0       6.6      71.0     111.227     169.326  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       6.2       9.7      67.4      89.429     136.641  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       7.7       8.5      64.9      89.371     153.642  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      10.9       7.9      62.6      94.506     163.443  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      11.0       7.2      60.7     102.985     168.264  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.9       6.5      59.0      97.772     149.162  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       3.0       7.4      57.0      81.343     119.541  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       1.7       8.5      54.5      67.731      93.296  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.5       7.3      52.5      52.008      75.778  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       3.2       8.4      50.1      47.231      68.381  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       2.9      11.1      46.4      54.754      69.095  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.9       7.9      44.3      53.028      76.816  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      13.3      10.1      41.6      65.046      99.883  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       6.7      11.0      38.7      82.092     125.721  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016      10.6      10.6      37.0      87.094     149.669  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.1      11.7      35.1      80.536     135.524  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.3      11.7      33.3      61.687     112.970  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       4.5      10.2      31.7      47.696      85.434     164.166      61.880     110.723      75.146
17/07-2016      13.6       7.2      30.8      62.578     114.197     284.779      54.806     175.193      85.580
